img_path,covid
Normal-3728.png,0
Normal-9539.png,0
Normal-1174.png,0
Normal-2240.png,0
Normal-3759.png,0
Normal-2854.png,0
Normal-439.png,0
Normal-5441.png,0
Normal-2484.png,0
Normal-1364.png,0
Normal-7331.png,0
Normal-4303.png,0
Normal-5647.png,0
Normal-9526.png,0
Normal-9312.png,0
Normal-6396.png,0
Normal-1725.png,0
Normal-4420.png,0
Normal-2055.png,0
Normal-365.png,0
Normal-2034.png,0
Normal-6953.png,0
Normal-552.png,0
Normal-8906.png,0
Normal-5124.png,0
Normal-2203.png,0
Normal-2130.png,0
Normal-4179.png,0
Normal-5333.png,0
Normal-7671.png,0
Normal-1641.png,0
Normal-873.png,0
Normal-2042.png,0
Normal-6353.png,0
Normal-3368.png,0
Normal-3291.png,0
Normal-2098.png,0
Normal-4686.png,0
Normal-2561.png,0
Normal-9629.png,0
Normal-9446.png,0
Normal-4622.png,0
Normal-5116.png,0
Normal-1554.png,0
Normal-3654.png,0
Normal-9717.png,0
Normal-4316.png,0
Normal-1847.png,0
Normal-5389.png,0
Normal-7023.png,0
Normal-2775.png,0
Normal-491.png,0
Normal-7481.png,0
Normal-7279.png,0
Normal-9729.png,0
Normal-7741.png,0
Normal-9571.png,0
Normal-4739.png,0
Normal-5840.png,0
Normal-778.png,0
Normal-97.png,0
Normal-9939.png,0
Normal-8358.png,0
Normal-6134.png,0
Normal-1057.png,0
Normal-1456.png,0
Normal-4229.png,0
Normal-8395.png,0
Normal-5604.png,0
Normal-9426.png,0
Normal-1234.png,0
Normal-9107.png,0
Normal-4745.png,0
Normal-623.png,0
Normal-6482.png,0
Normal-8804.png,0
Normal-6873.png,0
Normal-508.png,0
Normal-2702.png,0
Normal-8261.png,0
Normal-9424.png,0
Normal-6115.png,0
Normal-8632.png,0
Normal-5979.png,0
Normal-7705.png,0
Normal-7129.png,0
Normal-6651.png,0
Normal-8913.png,0
Normal-3878.png,0
Normal-1595.png,0
Normal-3141.png,0
Normal-5017.png,0
Normal-2640.png,0
Normal-647.png,0
Normal-6715.png,0
Normal-8559.png,0
Normal-8820.png,0
Normal-425.png,0
Normal-9077.png,0
Normal-5707.png,0
Normal-6882.png,0
Normal-8302.png,0
Normal-635.png,0
Normal-1110.png,0
Normal-1696.png,0
Normal-8834.png,0
Normal-6308.png,0
Normal-3433.png,0
Normal-9422.png,0
Normal-3169.png,0
Normal-2109.png,0
Normal-1484.png,0
Normal-3327.png,0
Normal-965.png,0
Normal-1886.png,0
Normal-1308.png,0
Normal-5700.png,0
Normal-1727.png,0
Normal-766.png,0
Normal-3428.png,0
Normal-820.png,0
Normal-9213.png,0
Normal-5552.png,0
Normal-837.png,0
Normal-3203.png,0
Normal-4018.png,0
Normal-1726.png,0
Normal-8194.png,0
Normal-350.png,0
Normal-10018.png,0
Normal-8857.png,0
Normal-1558.png,0
Normal-4046.png,0
Normal-1734.png,0
Normal-375.png,0
Normal-10131.png,0
Normal-6884.png,0
Normal-2008.png,0
Normal-8183.png,0
Normal-7003.png,0
Normal-8715.png,0
Normal-3762.png,0
Normal-7777.png,0
Normal-10037.png,0
Normal-9796.png,0
Normal-171.png,0
Normal-4451.png,0
Normal-6020.png,0
Normal-8350.png,0
Normal-7924.png,0
Normal-9518.png,0
Normal-6995.png,0
Normal-9904.png,0
Normal-4339.png,0
Normal-4540.png,0
Normal-5032.png,0
Normal-5406.png,0
Normal-1075.png,0
Normal-4685.png,0
Normal-6045.png,0
Normal-1010.png,0
Normal-9663.png,0
Normal-5094.png,0
Normal-10103.png,0
Normal-6199.png,0
Normal-4319.png,0
Normal-3526.png,0
Normal-6479.png,0
Normal-2408.png,0
Normal-948.png,0
Normal-7707.png,0
Normal-3517.png,0
Normal-7268.png,0
Normal-8873.png,0
Normal-2218.png,0
Normal-2675.png,0
Normal-4069.png,0
Normal-514.png,0
Normal-2116.png,0
Normal-5994.png,0
Normal-3730.png,0
Normal-9311.png,0
Normal-6086.png,0
Normal-4477.png,0
Normal-1023.png,0
Normal-8379.png,0
Normal-7095.png,0
Normal-38.png,0
Normal-7243.png,0
Normal-7830.png,0
Normal-7692.png,0
Normal-2531.png,0
Normal-1399.png,0
Normal-8714.png,0
Normal-90.png,0
Normal-2692.png,0
Normal-6051.png,0
Normal-2687.png,0
Normal-480.png,0
Normal-8310.png,0
Normal-2087.png,0
Normal-6685.png,0
Normal-10006.png,0
Normal-3637.png,0
Normal-8765.png,0
Normal-4110.png,0
Normal-8617.png,0
Normal-7674.png,0
Normal-2270.png,0
Normal-9501.png,0
Normal-1849.png,0
Normal-9150.png,0
Normal-9382.png,0
Normal-6558.png,0
Normal-9390.png,0
Normal-1506.png,0
Normal-8429.png,0
Normal-3684.png,0
Normal-5760.png,0
Normal-6934.png,0
